Div,Date,HomeTeam,AwayTeam,FTR,HTR,Season,FTHG,HTHG,HS,HST,HF,HC,HY,HR,FTAG,HTAG,AS,AST,AF,AC,AY,AR,bkm_prediction,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA,Country_Home,Elo_Home,Country_Away,Elo_Away,elo_diff,elo_diff_cuted
F1,2016-04-16,Ajaccio GFCO,Lille,A,D,2015_2016,0.6666666666666666,0.0,17.666666666666668,5.0,15.666666666666666,6.0,1.0,0.0,1.6666666666666667,0.6666666666666666,8.666666666666666,4.333333333333333,13.666666666666666,3.6666666666666665,2.333333333333333,0.0,2,3.2,3.2,2.38,3.3,3.0,2.3,3.3,3.1,2.2,3.36,3.19,2.41,3.2,3.0,2.4,3.3,3.1,2.4,3.24,3.19,2.51,FRA,1494.6171875,FRA,1654.77600098,-160.15881347999994,]-190 to -134]
F1,2016-04-24,Ajaccio GFCO,Bastia,H,H,2015_2016,1.0,0.3333333333333333,16.333333333333332,4.333333333333333,12.333333333333334,4.0,1.0,0.3333333333333333,1.0,0.0,7.333333333333333,3.0,16.0,2.0,2.333333333333333,0.3333333333333333,1,1.91,3.2,4.75,1.78,3.4,4.75,1.75,3.4,4.65,1.94,3.37,4.68,1.91,3.2,4.5,1.9,3.3,4.8,2.23,3.23,3.81,FRA,1486.60681152,FRA,1555.26074219,-68.65393066999991,]-78 to -22]
F1,2016-05-07,Ajaccio GFCO,Paris SG,A,A,2015_2016,1.6666666666666667,1.0,12.666666666666666,4.666666666666667,16.0,3.333333333333333,2.333333333333333,0.3333333333333333,4.0,1.0,13.666666666666666,8.0,10.333333333333334,4.666666666666667,1.6666666666666667,0.0,2,7.5,4.33,1.45,6.75,4.25,1.45,5.5,4.2,1.5,7.09,4.38,1.53,6.0,4.4,1.5,7.0,4.5,1.5,7.1,4.57,1.52,FRA,1492.57019043,FRA,1891.16625977,-398.59606934,]-415 to -359]
F1,2017-08-12,Amiens,Angers,A,A,2017_2018,0.0,0.0,10.0,1.0,8.0,5.0,3.0,0.0,1.6666666666666667,0.3333333333333333,10.666666666666666,5.0,9.0,5.333333333333333,1.0,0.0,2,2.9,3.1,2.63,2.9,2.95,2.75,2.7,3.0,2.7,3.04,3.12,2.66,2.8,3.0,2.7,3.0,3.1,2.63,3.31,3.14,2.51,FRA,1467.54528809,FRA,1579.77233887,-112.22705078000013,]-134 to -78]
F1,2017-08-26,Amiens,Nice,H,H,2017_2018,0.0,0.0,10.0,1.0,8.0,5.0,3.0,0.0,1.3333333333333333,0.3333333333333333,12.333333333333334,4.666666666666667,9.0,4.666666666666667,1.0,0.0,2,3.3,3.2,2.3,3.5,3.25,2.2,3.1,3.1,2.3,3.62,3.26,2.26,3.1,3.2,2.38,3.4,3.2,2.3,3.25,3.33,2.42,FRA,1450.36437988,FRA,1699.31787109,-248.95349121000004,]-303 to -247]
F1,2017-09-17,Amiens,Marseille,A,D,2017_2018,1.5,1.0,11.0,2.5,11.0,4.0,3.0,0.0,1.0,0.0,12.333333333333334,5.333333333333333,13.333333333333334,4.666666666666667,2.6666666666666665,0.0,2,4.0,3.2,2.05,4.0,3.3,2.0,3.45,3.15,2.1,4.09,3.47,2.03,3.8,3.2,2.05,3.9,3.4,2.05,3.51,3.53,2.21,FRA,1488.52209473,FRA,1687.65771484,-199.13562011,]-247 to -190]
F1,2017-10-21,Amiens,Bordeaux,H,D,2017_2018,1.0,0.6666666666666666,10.0,2.6666666666666665,11.0,4.666666666666667,2.6666666666666665,0.0,1.0,0.3333333333333333,16.0,3.6666666666666665,13.666666666666666,5.666666666666667,2.333333333333333,0.0,2,5.5,3.79,1.64,5.5,3.8,1.65,4.1,3.4,1.85,5.88,3.88,1.67,5.5,3.5,1.67,6.25,3.8,1.62,6.23,3.91,1.66,FRA,1457.84533691,FRA,1661.27526855,-203.42993163999995,]-247 to -190]
F1,2017-11-17,Amiens,Monaco,D,H,2017_2018,1.3333333333333333,0.6666666666666666,11.0,3.6666666666666665,12.333333333333334,4.333333333333333,2.6666666666666665,0.0,2.6666666666666665,1.3333333333333333,12.666666666666666,6.333333333333333,13.666666666666666,2.6666666666666665,1.0,0.0,2,5.25,3.79,1.66,5.0,3.8,1.7,5.6,3.6,1.6,5.6,3.99,1.69,5.0,4.0,1.65,5.5,4.0,1.65,6.19,4.16,1.62,FRA,1477.24511719,FRA,1825.69567871,-348.45056152000006,]-359 to -303]
F1,2017-11-20,Amiens,Lille,H,H,2017_2018,0.6666666666666666,0.3333333333333333,10.333333333333334,3.0,12.666666666666666,4.666666666666667,2.333333333333333,0.0,1.0,0.3333333333333333,10.333333333333334,4.333333333333333,17.666666666666668,4.666666666666667,1.6666666666666667,0.3333333333333333,1,2.7,3.1,2.7,3.0,3.0,2.6,2.6,3.2,2.6,2.88,3.22,2.76,2.88,3.0,2.6,2.75,3.2,2.75,2.88,3.22,2.76,FRA,1484.00939941,FRA,1589.80505371,-105.79565430000002,]-134 to -78]
F1,2017-11-28,Amiens,Dijon,H,D,2017_2018,1.6666666666666667,0.6666666666666666,10.333333333333334,3.333333333333333,13.0,4.0,2.6666666666666665,0.0,1.6666666666666667,0.6666666666666666,10.666666666666666,5.333333333333333,14.333333333333334,3.333333333333333,2.6666666666666665,0.0,1,2.37,3.1,3.25,2.35,3.1,3.3,2.2,3.1,3.3,2.41,3.26,3.34,2.3,3.2,3.2,2.38,3.2,3.25,2.5,3.17,3.28,FRA,1506.5213623,FRA,1544.52319336,-38.001831060000086,]-78 to -22]
F1,2017-12-10,Amiens,Lyon,A,H,2017_2018,2.0,1.0,8.666666666666666,3.6666666666666665,10.666666666666666,3.6666666666666665,1.6666666666666667,0.0,4.0,2.333333333333333,11.666666666666666,7.0,15.0,2.333333333333333,2.6666666666666665,0.0,2,5.5,4.0,1.61,5.75,4.0,1.6,4.9,3.5,1.7,5.31,4.05,1.69,5.0,4.2,1.62,5.5,4.2,1.62,5.29,4.06,1.71,FRA,1494.6204834,FRA,1739.12438965,-244.50390625,]-247 to -190]
F1,2017-12-20,Amiens,Nantes,A,D,2017_2018,2.0,1.0,10.0,5.0,9.333333333333334,3.0,1.3333333333333333,0.0,1.0,0.0,13.333333333333334,2.6666666666666665,13.666666666666666,4.333333333333333,3.333333333333333,0.3333333333333333,2,2.79,3.1,2.7,2.85,3.0,2.75,2.6,3.1,2.7,2.92,3.06,2.82,2.7,3.1,2.7,2.8,3.1,2.75,3.04,2.94,2.82,FRA,1484.31738281,FRA,1592.28515625,-107.96777343999997,]-134 to -78]
F1,2018-01-17,Amiens,Montpellier,D,A,2017_2018,1.0,0.6666666666666666,11.333333333333334,5.333333333333333,11.0,3.333333333333333,1.3333333333333333,0.0,1.0,0.0,10.0,5.333333333333333,14.666666666666666,3.0,2.6666666666666665,0.0,2,3.75,3.0,2.25,3.6,2.95,2.3,3.0,3.05,2.4,3.79,3.01,2.33,3.4,3.0,2.3,3.7,3.0,2.3,3.76,3.06,2.32,FRA,1473.95458984,FRA,1570.1854248,-96.23083496000004,]-134 to -78]
F1,2018-01-20,Amiens,Guingamp,H,D,2017_2018,0.6666666666666666,0.3333333333333333,13.0,4.666666666666667,12.666666666666666,3.0,2.0,0.0,1.0,1.0,9.666666666666666,5.0,12.0,4.666666666666667,2.6666666666666665,0.3333333333333333,2,3.1,3.1,2.45,3.1,3.1,2.45,2.9,3.15,2.4,3.08,3.13,2.63,3.0,3.1,2.5,3.1,3.1,2.55,2.75,3.18,2.88,FRA,1474.83398438,FRA,1570.96691895,-96.13293457000009,]-134 to -78]
F1,2018-02-03,Amiens,St Etienne,A,D,2017_2018,1.3333333333333333,0.3333333333333333,12.666666666666666,4.666666666666667,12.0,4.666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.0,6.333333333333333,3.0,15.666666666666666,2.333333333333333,2.333333333333333,0.6666666666666666,1,2.5,3.1,3.1,2.5,3.1,3.1,2.5,3.1,2.8,2.57,3.12,3.19,2.6,3.0,2.9,2.55,3.1,3.1,2.96,3.08,2.75,FRA,1482.44018555,FRA,1535.29907227,-52.85888671999987,]-78 to -22]
F1,2018-02-17,Amiens,Toulouse,D,D,2017_2018,1.3333333333333333,0.3333333333333333,11.333333333333334,3.0,9.666666666666666,4.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,11.333333333333334,4.0,16.0,5.0,3.0,0.3333333333333333,1,2.7,3.0,2.87,2.65,3.0,2.95,2.5,3.1,2.8,2.71,3.12,2.98,2.7,2.9,2.9,2.7,3.1,2.9,2.67,3.04,3.16,FRA,1468.20532227,FRA,1528.44885254,-60.243530270000065,]-78 to -22]
F1,2018-03-03,Amiens,Rennes,A,A,2017_2018,1.0,0.3333333333333333,9.0,2.333333333333333,10.0,4.0,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,10.0,4.0,11.0,5.666666666666667,1.0,0.0,2,3.25,3.1,2.39,3.2,3.1,2.4,2.7,3.1,2.6,3.38,3.06,2.48,3.1,3.0,2.5,3.3,3.0,2.45,3.55,3.17,2.34,FRA,1483.12585449,FRA,1592.56616211,-109.44030762000011,]-134 to -78]
F1,2018-03-17,Amiens,Troyes,D,H,2017_2018,0.0,0.0,9.333333333333334,1.3333333333333333,13.333333333333334,3.6666666666666665,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,9.333333333333334,1.3333333333333333,10.333333333333334,4.666666666666667,1.3333333333333333,0.3333333333333333,1,2.14,3.2,3.75,2.15,3.1,3.8,2.1,3.2,3.4,2.21,3.2,3.84,2.05,3.1,3.6,2.15,3.2,3.8,2.39,3.11,3.51,FRA,1478.94604492,FRA,1470.55065918,8.395385740000165,]-22 to 34]
F1,2018-04-07,Amiens,Caen,H,H,2017_2018,0.3333333333333333,0.3333333333333333,9.333333333333334,1.6666666666666667,14.333333333333334,4.0,1.3333333333333333,0.3333333333333333,0.0,0.0,9.0,1.6666666666666667,11.0,4.666666666666667,2.333333333333333,0.0,1,2.37,3.0,3.39,2.35,3.1,3.3,2.3,3.1,3.1,2.47,2.97,3.53,2.4,3.0,3.25,2.4,3.0,3.4,2.54,2.97,3.38,FRA,1486.64990234,FRA,1495.22387695,-8.57397461000005,]-22 to 34]
F1,2018-04-21,Amiens,Strasbourg,H,H,2017_2018,1.3333333333333333,1.0,11.0,2.6666666666666665,15.333333333333334,5.666666666666667,2.0,0.0,1.0,0.0,11.333333333333334,3.6666666666666665,13.333333333333334,4.666666666666667,1.3333333333333333,0.0,1,2.6,3.1,3.0,2.5,3.2,2.95,2.4,2.9,3.15,2.65,3.25,2.94,2.5,3.1,3.0,2.6,3.2,2.9,2.7,3.1,3.0,FRA,1502.31274414,FRA,1483.77441406,18.538330079999923,]-22 to 34]
F1,2018-05-04,Amiens,Paris SG,D,A,2017_2018,2.333333333333333,1.3333333333333333,8.666666666666666,3.333333333333333,15.666666666666666,4.333333333333333,2.6666666666666665,0.0,1.3333333333333333,0.3333333333333333,12.333333333333334,3.6666666666666665,12.0,4.0,2.0,0.3333333333333333,2,9.0,6.0,1.3,9.0,5.75,1.3,9.0,5.0,1.3,9.91,6.1,1.31,8.0,5.5,1.33,10.5,6.0,1.29,10.19,6.39,1.29,FRA,1522.23205566,FRA,1920.58349609,-398.3514404299999,]-415 to -359]
F1,2018-05-12,Amiens,Metz,H,H,2017_2018,2.6666666666666665,1.0,10.0,4.666666666666667,16.0,4.0,3.0,0.0,1.6666666666666667,0.3333333333333333,10.666666666666666,5.0,17.333333333333332,3.0,3.333333333333333,0.3333333333333333,1,1.8,3.6,4.5,1.8,3.7,4.5,1.9,3.35,3.9,1.81,3.97,4.5,1.8,3.75,4.2,1.75,3.9,4.6,1.79,4.08,4.51,FRA,1529.7409668,FRA,1479.93286133,49.8081054700001,]34 to 90]
F1,2018-08-18,Amiens,Montpellier,A,D,2018_2019,2.333333333333333,0.6666666666666666,9.333333333333334,4.0,16.0,2.6666666666666665,2.333333333333333,0.0,1.0,0.3333333333333333,8.666666666666666,5.0,11.0,3.333333333333333,1.3333333333333333,0.3333333333333333,2,3.2,3.0,2.5,3.1,2.95,2.55,2.85,3.1,2.6,3.19,3.15,2.52,3.1,3.1,2.4,3.3,3.0,2.5,3.27,3.17,2.47,FRA,1531.13598633,FRA,1583.92700195,-52.79101562000005,]-78 to -22]
F1,2018-08-25,Amiens,Reims,H,H,2018_2019,1.6666666666666667,0.3333333333333333,10.666666666666666,3.0,14.333333333333334,4.0,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,9.666666666666666,3.0,12.333333333333334,3.333333333333333,2.0,0.0,1,2.6,3.25,2.8,2.7,3.0,2.85,2.6,3.05,2.9,2.74,3.16,2.91,2.62,3.1,2.8,2.7,3.1,2.9,2.88,3.15,2.76,FRA,1523.53320312,FRA,1604.98925781,-81.45605468999997,]-134 to -78]
F1,2018-09-15,Amiens,Lille,A,A,2018_2019,2.333333333333333,0.6666666666666666,11.333333333333334,4.0,15.666666666666666,4.333333333333333,1.0,0.0,0.0,0.0,13.666666666666666,3.6666666666666665,9.0,4.333333333333333,0.3333333333333333,0.0,2,3.4,3.1,2.3,3.4,3.1,2.3,3.3,3.1,2.35,3.39,3.19,2.4,3.2,3.2,2.3,3.3,3.13,2.4,3.4,3.31,2.33,FRA,1547.4230957,FRA,1565.61279297,-18.189697270000124,]-22 to 34]
F1,2018-09-26,Amiens,Rennes,H,D,2018_2019,2.333333333333333,0.3333333333333333,11.0,4.666666666666667,15.0,4.333333333333333,1.0,0.0,1.3333333333333333,1.0,8.333333333333334,2.333333333333333,15.666666666666666,4.0,0.6666666666666666,0.0,2,3.25,3.1,2.4,3.2,3.2,2.35,3.2,3.15,2.35,3.25,3.35,2.39,3.1,3.25,2.35,3.3,3.13,2.4,3.44,3.22,2.36,FRA,1522.37670898,FRA,1638.22167969,-115.84497070999987,]-134 to -78]
F1,2018-10-06,Amiens,Dijon,H,H,2018_2019,2.6666666666666665,0.3333333333333333,11.333333333333334,5.0,13.666666666666666,5.333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.0,9.666666666666666,2.0,16.666666666666668,3.6666666666666665,2.333333333333333,0.0,1,2.4,3.25,3.1,2.45,3.35,3.0,2.45,3.25,3.0,2.53,3.36,3.01,2.4,3.25,3.0,2.45,3.25,3.1,2.32,3.33,3.41,FRA,1512.49682617,FRA,1531.9901123,-19.493286129999888,]-22 to 34]
F1,2018-10-27,Amiens,Nantes,A,A,2018_2019,1.6666666666666667,0.3333333333333333,9.333333333333334,3.0,14.0,6.0,0.3333333333333333,0.0,0.6666666666666666,0.0,14.0,3.333333333333333,13.0,5.666666666666667,3.0,0.0,2,3.0,3.2,2.5,3.0,3.0,2.6,3.0,3.1,2.55,3.07,3.23,2.57,3.0,3.1,2.45,3.1,3.1,2.55,3.0,3.17,2.66,FRA,1508.1541748,FRA,1541.4185791,-33.264404300000024,]-78 to -22]
F1,2018-11-25,Amiens,Marseille,A,D,2018_2019,1.3333333333333333,0.3333333333333333,12.666666666666666,4.333333333333333,15.333333333333334,8.333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,9.333333333333334,2.0,12.333333333333334,5.0,2.333333333333333,0.0,2,4.6,3.75,1.75,4.75,3.5,1.8,4.5,3.6,1.8,4.54,3.71,1.86,4.5,3.5,1.78,4.8,3.6,1.8,4.85,3.47,1.88,FRA,1494.08679199,FRA,1666.27648926,-172.18969727000012,]-190 to -134]
F1,2018-12-04,Amiens,Monaco,A,A,2018_2019,1.0,0.6666666666666666,11.666666666666666,4.333333333333333,16.333333333333332,7.0,1.0,0.0,0.6666666666666666,0.0,9.0,3.333333333333333,15.666666666666666,4.666666666666667,3.0,0.6666666666666666,2,2.9,3.3,2.45,2.95,3.1,2.55,2.85,3.2,2.55,3.01,3.2,2.63,2.9,3.1,2.55,3.0,3.2,2.55,2.9,3.23,2.7,FRA,1483.61877441,FRA,1609.14685059,-125.52807617999997,]-134 to -78]
F1,2019-01-08,Amiens,Angers,D,D,2018_2019,0.6666666666666666,0.3333333333333333,14.0,4.333333333333333,17.0,6.666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,8.333333333333334,3.0,13.0,3.0,1.6666666666666667,0.3333333333333333,2,3.2,3.0,2.4,3.1,2.95,2.6,3.1,3.0,2.55,3.22,3.06,2.59,3.2,2.9,2.5,3.2,3.0,2.55,3.08,3.0,2.72,FRA,1490.3984375,FRA,1537.34753418,-46.94909667999991,]-78 to -22]
F1,2019-01-12,Amiens,Paris SG,A,D,2018_2019,0.3333333333333333,0.3333333333333333,15.0,3.333333333333333,16.0,4.666666666666667,1.3333333333333333,0.3333333333333333,2.333333333333333,1.0,14.333333333333334,5.333333333333333,12.0,8.0,1.6666666666666667,0.0,2,17.0,7.5,1.16,17.5,7.5,1.16,14.0,6.8,1.2,17.41,7.29,1.19,17.0,7.5,1.15,19.0,7.5,1.17,14.57,7.38,1.2,FRA,1490.35644531,FRA,1907.76403809,-417.40759277999996,]<-415]
F1,2019-01-27,Amiens,Lyon,A,D,2018_2019,0.0,0.0,13.333333333333334,2.6666666666666665,16.666666666666668,3.333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.0,18.33333333333333,5.0,9.333333333333334,5.333333333333333,2.0,0.0,2,6.5,4.2,1.53,5.75,4.1,1.57,5.8,4.25,1.57,5.87,4.5,1.57,5.8,4.2,1.55,6.25,4.3,1.55,6.63,4.74,1.49,FRA,1483.53015137,FRA,1732.22607422,-248.69592285,]-303 to -247]
F1,2019-02-09,Amiens,Caen,H,D,2018_2019,0.0,0.0,12.333333333333334,2.6666666666666665,15.333333333333334,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,7.0,2.0,15.333333333333334,3.0,1.6666666666666667,0.0,1,2.1,3.1,4.0,2.05,3.1,4.1,2.05,3.15,3.95,2.09,3.22,4.23,2.05,3.2,4.2,2.05,3.2,4.2,2.31,2.91,4.02,FRA,1476.01635742,FRA,1462.09643555,13.919921870000053,]-22 to 34]
F1,2019-02-23,Amiens,Nice,H,H,2018_2019,0.3333333333333333,0.0,8.666666666666666,1.3333333333333333,15.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,9.0,3.6666666666666665,8.333333333333334,4.333333333333333,1.6666666666666667,0.3333333333333333,1,2.7,2.9,3.0,2.7,3.0,2.85,2.7,2.95,2.95,2.75,2.97,3.08,2.7,2.9,2.9,2.75,2.9,3.0,2.75,2.97,3.08,FRA,1490.32067871,FRA,1609.43505859,-119.11437987999989,]-134 to -78]
F1,2019-03-09,Amiens,Nimes,H,D,2018_2019,0.6666666666666666,0.3333333333333333,11.0,2.333333333333333,14.0,3.6666666666666665,0.3333333333333333,0.0,1.3333333333333333,0.0,11.666666666666666,4.666666666666667,11.333333333333334,5.0,1.6666666666666667,0.0,1,2.45,3.2,3.1,2.5,3.2,2.95,2.5,3.15,3.0,2.62,3.3,2.95,2.5,3.2,2.88,2.55,3.2,3.0,2.64,3.28,2.93,FRA,1501.64990234,FRA,1567.95373535,-66.30383301000006,]-78 to -22]
F1,2019-03-31,Amiens,Bordeaux,D,D,2018_2019,1.3333333333333333,0.3333333333333333,14.0,3.6666666666666665,13.333333333333334,4.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,8.0,2.6666666666666665,15.666666666666666,4.0,2.333333333333333,0.0,1,2.5,3.1,3.1,2.7,2.95,2.95,2.65,2.95,2.95,2.73,3.04,3.04,2.62,3.0,2.88,2.7,3.0,3.0,2.64,3.07,3.12,FRA,1506.39453125,FRA,1586.42199707,-80.02746582000009,]-134 to -78]
F1,2019-04-06,Amiens,St Etienne,D,D,2018_2019,1.0,0.3333333333333333,14.666666666666666,4.333333333333333,12.0,5.0,1.0,0.3333333333333333,2.0,1.0,12.0,5.0,13.666666666666666,6.0,0.6666666666666666,0.0,2,3.0,3.1,2.55,2.95,3.1,2.55,2.95,3.05,2.55,2.99,3.17,2.67,3.0,3.0,2.55,3.0,3.1,2.6,3.51,3.21,2.33,FRA,1507.1965332,FRA,1628.0402832,-120.84375,]-134 to -78]
F1,2019-04-28,Amiens,Strasbourg,D,D,2018_2019,1.3333333333333333,0.3333333333333333,12.666666666666666,4.333333333333333,11.0,4.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,8.333333333333334,2.333333333333333,13.666666666666666,3.0,2.333333333333333,0.3333333333333333,1,2.1,3.1,3.75,2.1,3.2,3.8,2.1,3.3,3.65,2.15,3.51,3.65,2.1,3.3,3.6,2.1,3.3,3.8,2.49,3.12,3.3,FRA,1503.93920898,FRA,1566.20666504,-62.26745605999986,]-78 to -22]
F1,2019-05-11,Amiens,Toulouse,D,D,2018_2019,0.6666666666666666,0.3333333333333333,8.333333333333334,2.6666666666666665,10.0,3.6666666666666665,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,12.0,2.6666666666666665,17.0,5.0,1.6666666666666667,0.0,1,2.3,3.2,3.3,2.35,3.0,3.4,2.3,3.05,3.4,2.39,3.06,3.57,2.3,3.0,3.4,2.38,3.13,3.3,2.22,3.21,3.81,FRA,1508.86950684,FRA,1512.91442871,-4.044921870000053,]-22 to 34]
F1,2019-05-24,Amiens,Guingamp,H,H,2018_2019,0.6666666666666666,0.3333333333333333,10.666666666666666,2.6666666666666665,11.666666666666666,2.333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,17.333333333333332,5.666666666666667,15.0,5.333333333333333,2.0,0.0,1,1.53,4.0,6.5,1.53,4.0,6.75,1.57,4.0,6.2,1.55,4.1,7.02,1.52,3.9,7.0,1.53,4.1,7.0,1.57,4.14,6.62,FRA,1499.98205566,FRA,1477.93395996,22.048095699999976,]-22 to 34]
F1,2019-08-17,Amiens,Lille,H,D,2019_2020,0.6666666666666666,0.3333333333333333,15.333333333333334,4.333333333333333,10.666666666666666,3.0,1.0,0.0,1.0,0.3333333333333333,14.333333333333334,5.666666666666667,15.333333333333334,4.666666666666667,2.333333333333333,0.3333333333333333,2,3.3,3.1,2.37,3.4,3.1,2.3,3.3,3.05,2.35,3.3,3.15,2.44,3.2,3.1,2.35,3.3,3.0,2.45,3.3,3.15,2.44,FRA,1503.25048828,FRA,1682.99023438,-179.73974610000005,]-190 to -134]
F1,2019-08-24,Amiens,Nantes,A,D,2019_2020,1.0,0.3333333333333333,15.333333333333334,5.0,11.0,3.0,1.0,0.0,1.0,0.6666666666666666,12.0,2.6666666666666665,13.666666666666666,5.0,3.333333333333333,0.0,1,2.6,3.1,2.8,2.7,2.95,2.75,2.7,2.95,2.95,2.77,3.09,2.91,2.7,3.0,2.8,2.75,3.0,2.9,2.87,3.01,2.87,FRA,1517.29711914,FRA,1573.31896973,-56.021850589999985,]-78 to -22]
F1,2019-09-13,Amiens,Lyon,D,A,2019_2020,1.3333333333333333,0.3333333333333333,10.0,4.333333333333333,9.666666666666666,2.6666666666666665,0.6666666666666666,0.3333333333333333,2.0,1.0,15.333333333333334,5.0,12.0,5.333333333333333,2.333333333333333,0.3333333333333333,2,5.0,3.75,1.72,5.0,3.75,1.72,4.5,3.6,1.8,5.18,3.77,1.75,5.25,3.7,1.67,5.4,3.75,1.65,4.32,3.55,1.94,FRA,1494.78771973,FRA,1731.33740234,-236.54968261,]-247 to -190]
F1,2019-09-25,Amiens,Bordeaux,A,A,2019_2020,1.3333333333333333,0.3333333333333333,7.333333333333333,2.0,11.333333333333334,3.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,12.0,4.0,15.666666666666666,5.0,2.0,0.0,1,2.5,3.0,3.2,2.45,3.0,3.25,2.5,2.95,3.15,2.58,3.06,3.17,2.45,3.0,3.1,2.5,2.9,3.2,2.74,2.96,3.07,FRA,1507.02575684,FRA,1567.29211426,-60.26635742000008,]-78 to -22]
F1,2019-10-04,Amiens,Marseille,H,H,2019_2020,1.3333333333333333,0.6666666666666666,8.333333333333334,2.0,12.0,3.0,2.0,0.3333333333333333,2.0,1.0,11.333333333333334,4.333333333333333,13.666666666666666,3.333333333333333,2.333333333333333,0.0,2,3.2,3.25,2.3,3.3,3.2,2.3,3.3,3.2,2.3,3.3,3.32,2.35,3.25,3.2,2.25,3.3,3.1,2.3,3.2,3.4,2.37,FRA,1504.07177734,FRA,1641.95275879,-137.88098145000004,]-190 to -134]
F1,2019-11-02,Amiens,Brest,H,H,2019_2020,2.0,1.3333333333333333,11.0,3.333333333333333,14.333333333333334,3.333333333333333,2.0,0.0,1.3333333333333333,0.6666666666666666,8.0,1.6666666666666667,12.333333333333334,4.333333333333333,1.6666666666666667,0.0,1,1.72,3.6,5.0,1.75,3.7,4.75,1.77,3.7,4.6,1.76,3.91,4.81,1.73,3.75,4.6,1.73,3.7,4.8,1.6,3.99,6.34,FRA,1523.72216797,FRA,1541.32849121,-17.606323239999938,]-22 to 34]
F1,2019-11-23,Amiens,Strasbourg,A,A,2019_2020,1.6666666666666667,1.3333333333333333,9.333333333333334,3.333333333333333,14.333333333333334,3.0,2.0,0.0,0.0,0.0,11.0,2.333333333333333,16.333333333333332,7.333333333333333,2.0,0.0,1,2.4,3.1,3.1,2.5,2.95,3.2,2.5,3.05,3.1,2.53,3.04,3.28,2.45,3.0,3.1,2.45,3.0,3.1,2.41,3.12,3.4,FRA,1523.21142578,FRA,1552.2734375,-29.0620117200001,]-78 to -22]
F1,2019-12-14,Amiens,Dijon,D,D,2019_2020,1.3333333333333333,1.0,7.333333333333333,2.333333333333333,11.666666666666666,3.0,2.0,0.3333333333333333,0.0,0.0,9.333333333333334,1.3333333333333333,12.666666666666666,4.333333333333333,1.0,0.0,1,2.05,3.4,3.8,2.05,3.3,3.9,2.05,3.35,3.8,2.05,3.39,4.07,2.0,3.3,3.9,2.05,3.25,3.8,2.14,3.46,3.65,FRA,1487.75,FRA,1499.13928223,-11.389282229999935,]-22 to 34]
F1,2020-01-11,Amiens,Montpellier,A,H,2019_2020,0.6666666666666666,0.6666666666666666,5.666666666666667,1.3333333333333333,11.333333333333334,3.6666666666666665,2.0,0.3333333333333333,1.0,0.6666666666666666,12.0,4.0,18.0,5.333333333333333,2.333333333333333,0.0,2,3.5,3.1,2.25,3.6,3.1,2.2,3.55,3.15,2.2,3.65,3.24,2.22,3.5,3.1,2.2,3.5,3.1,2.2,3.17,3.03,2.58,FRA,1484.79223633,FRA,1622.98669434,-138.19445801000006,]-190 to -134]
F1,2020-01-15,Amiens,Reims,D,A,2019_2020,0.6666666666666666,0.6666666666666666,6.0,1.6666666666666667,13.333333333333334,4.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,11.333333333333334,4.0,17.666666666666668,5.333333333333333,3.0,0.6666666666666666,1,2.7,3.0,2.8,2.75,2.9,2.75,3.05,3.0,2.55,2.85,2.97,2.89,2.8,2.9,2.8,2.8,2.88,2.8,2.78,2.9,3.04,FRA,1478.71264648,FRA,1599.70568848,-120.99304199999983,]-134 to -78]
F1,2020-02-01,Amiens,Toulouse,D,D,2019_2020,1.0,0.6666666666666666,6.333333333333333,2.6666666666666665,19.666666666666668,3.6666666666666665,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,10.666666666666666,4.333333333333333,10.0,3.6666666666666665,2.0,0.0,1,2.05,3.3,3.8,2.05,3.3,3.9,2.0,3.35,3.85,2.05,3.35,4.05,1.95,3.4,3.9,2.0,3.3,3.9,2.09,3.29,4.01,FRA,1475.24804688,FRA,1428.15673828,47.09130860000005,]34 to 90]
