HomeTeam,AwayTeam,Season,elo_diff_cuted,diff_with_avg_a_m_cuted,diff_with_avg_h_m_cuted,diff_with_avg_a_d_cuted,diff_with_avg_h_d_cuted,diff_with_avg_a_f_cuted,diff_with_avg_h_f_cuted,FTR,FTHG,HTHG,HS,HF,FTAG,HTAG,AS,AST,AF,AC,bkm_prediction,B365H,B365D,B365A,Elo_Home,Elo_Away,elo_diff,sum_lose_last_5_Home,sum_win_last_5_Away,sum_lose_last_5_Away,sum_win_last_3_Away,sum_lose_last_3_Away,shots_total_h_d,tackles_h_d,aerials_won_h_d,clearance_offine_h_d,pen_miss_h_d,pen_won_h_d,score_joueur_avg_of_week_h_d,fouls_commited_h_g,tackles_h_g,dispossesed_h_g,saves_h_g,punches_h_g,savesInsideBox_h_g,duelsWon_h_g,dribbleSucc_h_g,dribbledPast_h_g,good_high_claim_h_g,rating_h_g,minutes_played_h_g,score_joueur_h_g,score_joueur_avg_of_week_h_g,shots_total_h_f,shots_on_goal_h_f,tackles_h_f,clearances_h_f,dispossesed_h_f,duelsWon_h_f,aerials_won_h_f,redcards_h_f,pen_score_h_f,pen_miss_h_f,pen_won_h_f,hit_woodwork_h_f,score_joueur_h_f,score_joueur_avg_of_week_h_f,diff_with_avg_h_f,shots_total_h_m,fouls_drawn_h_m,tackles_h_m,clearances_h_m,dispossesed_h_m,duelsWon_h_m,dribbleAttempts_h_m,dribbledPast_h_m,error_lead_to_goal_h_m,pen_miss_h_m,pen_committed_h_m,rating_h_m,shots_on_goal_a_d,offsides_a_d,tackles_a_d,total_crosses_a_d,acc_crosses_a_d,interceptions_a_d,clearances_a_d,dispossesed_a_d,duelsTotal_a_d,duelsWon_a_d,aerials_won_a_d,dribbleSucc_a_d,yellowcards_a_d,lastman_tackle_a_d,pen_miss_a_d,pen_won_a_d,passes_a_d,passes_acc_a_d,keyPasses_a_d,minutes_played_a_d,score_joueur_a_d,score_joueur_avg_of_week_a_d,diff_with_avg_a_d,tackles_a_g,interceptions_a_g,clearances_a_g,saves_a_g,savesInsideBox_a_g,duelsTotal_a_g,duelsWon_a_g,big_chance_created_a_g,redcards_a_g,passes_a_g,passes_acc_a_g,score_joueur_avg_of_week_a_g,shots_total_a_f,shots_on_goal_a_f,fouls_drawn_a_f,fouls_commited_a_f,tackles_a_f,blocks_a_f,total_crosses_a_f,acc_crosses_a_f,interceptions_a_f,dispossesed_a_f,aerials_won_a_f,dribbleAttempts_a_f,dribbleSucc_a_f,big_chance_created_a_f,big_chance_missed_a_f,clearance_offine_a_f,pen_score_a_f,hit_woodwork_a_f,passes_a_f,passes_acc_a_f,keyPasses_a_f,minutes_played_a_f,score_joueur_a_f,score_joueur_avg_of_week_a_f,diff_with_avg_a_f,shots_on_goal_a_m,offsides_a_m,fouls_drawn_a_m,total_crosses_a_m,acc_crosses_a_m,interceptions_a_m,dispossesed_a_m,aerials_won_a_m,dribbledPast_a_m,big_chance_created_a_m,pen_score_a_m,pen_committed_a_m,pen_won_a_m,hit_woodwork_a_m,passes_a_m,passes_acc_a_m,minutes_played_a_m,score_joueur_a_m,score_joueur_avg_of_week_a_m,diff_with_avg_a_m,num_of_day
Rennes,Nice,2015_2016,]-22 to 34],"(1.135, 1.875]","(-1.028, -0.282]","(0.992, 1.352]","(-0.319, 0.0412]","(0.116, 0.248]","(0.135, 0.281]",2,1.6666666666666667,0.3333333333333333,13.666666666666666,13.333333333333334,2.6666666666666665,1.6666666666666667,9.333333333333334,5.666666666666667,9.666666666666666,3.6666666666666665,1,2.1,3.25,3.75,1605.61584473,1611.46606445,-5.850219720000041,1.0,2.0,2.0,0.0,2.0,2.333333333333333,3.333333333333333,6.666666666666667,0.0,0.3333333333333333,0.0,4.426848536737235,0.0,0.0,0.0,3.6666666666666665,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,2.3000000000000003,90.0,2.516666666666667,2.183611111111111,5.0,2.333333333333333,2.0,0.3333333333333333,5.666666666666667,15.666666666666666,4.333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.178888888888889,0.9466699690402476,0.2322189198486412,3.6666666666666665,5.666666666666667,14.666666666666666,6.333333333333333,9.333333333333334,32.0,8.333333333333334,4.666666666666667,0.0,0.0,0.0,6.170238095238095,0.0,0.3333333333333333,9.333333333333334,4.666666666666667,0.6666666666666666,9.333333333333334,21.33333333333333,2.6666666666666665,41.0,25.33333333333333,9.666666666666666,3.0,0.6666666666666666,0.0,0.0,0.0,194.66666666666663,160.33333333333334,2.0,359.0,5.685,4.426848536737235,1.2581514632627648,0.0,0.0,1.3333333333333333,2.0,1.0,1.0,0.6666666666666666,0.0,0.0,24.33333333333333,10.666666666666666,2.183611111111111,4.333333333333333,3.6666666666666665,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,3.6666666666666665,0.3333333333333333,1.0,4.333333333333333,1.3333333333333333,8.666666666666666,4.0,0.0,0.0,0.0,0.0,0.0,58.333333333333336,46.0,3.0,153.33333333333334,1.1866666666666668,0.9466699690402476,0.2399966976264189,2.0,0.6666666666666666,5.0,3.6666666666666665,1.3333333333333333,5.666666666666667,5.333333333333333,3.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,231.0,201.66666666666663,375.3333333333333,7.718888888888888,6.319484393593122,1.399404495295766,6
Bordeaux,Montpellier,2015_2016,]34 to 90],"(1.135, 1.875]","(1.21, 1.956]","(-0.0904, 0.27]","(0.761, 1.121]","(-0.543, -0.41]","(-0.157, -0.0109]",0,2.0,1.3333333333333333,15.333333333333334,12.333333333333334,0.3333333333333333,0.3333333333333333,8.333333333333334,3.0,16.333333333333332,4.0,1,1.75,3.6,5.0,1637.77697754,1569.21728516,68.55969237999989,2.0,4.0,0.0,2.0,0.0,3.0,6.0,8.0,0.0,0.0,0.0,4.426848536737235,0.0,0.0,0.0,2.6666666666666665,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,6.8,90.0,1.8333333333333333,2.183611111111111,5.333333333333333,2.0,3.0,0.6666666666666666,8.666666666666666,16.333333333333332,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8322222222222223,0.9466699690402476,-0.1144477468180254,4.0,7.666666666666667,11.0,5.666666666666667,4.666666666666667,32.0,9.666666666666666,5.333333333333333,0.0,0.3333333333333333,0.0,5.3933333333333335,0.3333333333333333,0.0,9.333333333333334,4.666666666666667,1.3333333333333333,12.666666666666666,12.333333333333334,3.6666666666666665,55.0,28.666666666666668,9.0,3.0,0.6666666666666666,0.0,0.0,0.0,163.0,132.66666666666666,1.0,361.3333333333333,4.35,4.3103274593763725,0.0396725406236271,0.3333333333333333,0.0,1.6666666666666667,2.0,1.0,1.6666666666666667,1.6666666666666667,0.0,0.0,24.0,11.333333333333334,2.2481944444444446,2.0,1.0,2.0,2.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,2.0,2.6666666666666665,3.6666666666666665,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,34.666666666666664,23.666666666666668,1.3333333333333333,117.0,0.4577777777777778,0.9426642952813824,-0.4848865175036047,1.6666666666666667,0.3333333333333333,5.666666666666667,9.333333333333334,2.6666666666666665,7.666666666666667,13.666666666666666,9.666666666666666,4.333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,231.0,190.66666666666663,421.6666666666667,8.091666666666667,6.277108030228413,1.814558636438253,6
Marseille,Lorient,2015_2016,]34 to 90],"(-1.085, -0.345]","(0.464, 1.21]","(-0.0904, 0.27]","(0.761, 1.121]","(-0.0151, 0.116]","(0.428, 0.574]",0,2.0,0.3333333333333333,14.666666666666666,12.666666666666666,1.6666666666666667,0.6666666666666666,13.0,4.666666666666667,14.666666666666666,3.6666666666666665,1,1.57,4.0,6.0,1655.87646484,1590.89819336,64.97827147999988,1.0,1.0,1.0,1.0,0.0,2.0,7.0,8.333333333333334,0.0,0.0,0.0,4.399556870070568,0.3333333333333333,0.0,0.0,2.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,6.400000000000001,90.0,1.9833333333333336,2.171574074074074,6.666666666666667,3.333333333333333,2.0,1.0,4.666666666666667,11.333333333333334,2.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.3822222222222222,0.9375058823529412,0.444716339869281,3.6666666666666665,4.666666666666667,8.333333333333334,0.6666666666666666,4.666666666666667,23.33333333333333,10.0,3.0,0.0,0.0,0.0,5.626666666666666,0.3333333333333333,0.0,6.333333333333333,3.6666666666666665,0.3333333333333333,11.333333333333334,17.333333333333332,1.0,42.0,25.33333333333333,10.333333333333334,5.0,1.6666666666666667,0.0,0.0,0.0,144.66666666666666,116.66666666666669,2.0,366.0,4.473333333333334,4.426848536737235,0.046484796596098,0.0,0.0,1.6666666666666667,3.333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.0,0.0,26.666666666666668,12.0,2.183611111111111,5.0,2.333333333333333,2.333333333333333,3.6666666666666665,1.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,2.333333333333333,2.6666666666666665,7.0,3.0,0.0,0.0,0.0,0.0,0.0,45.66666666666666,36.0,2.6666666666666665,165.0,1.0599999999999998,0.9466699690402476,0.1133300309597523,2.0,1.0,4.333333333333333,12.0,2.0,10.333333333333334,6.666666666666667,3.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,179.66666666666666,152.0,368.6666666666667,5.4871428571428575,6.319484393593123,-0.8323415364502652,6
Caen,Nantes,2015_2016,]34 to 90],"(-2.565, -1.825]","(-1.774, -1.028]","(-1.173, -0.812]","(-1.038, -0.679]","(-0.147, -0.0151]","(0.135, 0.281]",2,1.6666666666666667,0.6666666666666666,15.333333333333334,12.666666666666666,0.3333333333333333,0.3333333333333333,10.333333333333334,1.6666666666666667,15.666666666666666,5.333333333333333,1,1.91,3.3,4.5,1602.59313965,1552.69445801,49.89868163999995,1.0,1.0,3.0,1.0,2.0,2.333333333333333,12.666666666666666,8.666666666666666,0.0,0.0,0.0,4.379292076167077,0.0,0.0,0.0,2.333333333333333,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,6.7,90.0,1.8333333333333333,2.065964052287582,4.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,4.333333333333333,14.333333333333334,7.333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.1,0.9196275447978236,0.1803724552021765,4.666666666666667,8.333333333333334,11.0,1.6666666666666667,5.0,32.666666666666664,9.333333333333334,4.666666666666667,0.0,0.0,0.0,5.976190476190477,0.3333333333333333,0.0,11.0,7.666666666666667,2.0,6.0,13.666666666666666,2.6666666666666665,37.333333333333336,18.666666666666668,5.0,2.0,1.3333333333333333,0.0,0.0,0.0,112.0,82.33333333333333,2.333333333333333,347.0,3.4066666666666667,4.3103274593763725,-0.903660792709706,0.3333333333333333,0.0,1.3333333333333333,2.333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.0,0.0,36.333333333333336,18.33333333333333,2.2481944444444446,4.0,0.6666666666666666,2.6666666666666665,6.666666666666667,2.6666666666666665,0.0,3.333333333333333,0.3333333333333333,1.3333333333333333,3.333333333333333,7.333333333333333,7.0,4.333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,75.33333333333333,54.0,2.0,224.0,0.8577777777777779,0.9426642952813824,-0.0848865175036047,0.6666666666666666,0.6666666666666666,4.333333333333333,11.333333333333334,2.6666666666666665,9.0,5.666666666666667,5.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,134.66666666666666,100.0,316.0,4.445357142857144,6.277108030228413,-1.8317508873712705,4
Lyon,Toulouse,2015_2016,]146 to 202],"(1.135, 1.875]","(1.956, 2.702]","(-0.451, -0.0904]","(1.121, 1.481]","(-0.278, -0.147]","(0.135, 0.281]",1,1.0,0.6666666666666666,14.666666666666666,11.333333333333334,1.0,0.6666666666666666,12.333333333333334,5.0,10.666666666666666,9.333333333333334,1,1.73,3.6,5.25,1710.07861328,1517.81323242,192.26538085999985,2.0,2.0,2.0,0.0,2.0,1.6666666666666667,11.666666666666666,7.0,0.0,0.0,0.0,4.414335087022699,0.0,0.0,0.0,2.6666666666666665,0.0,2.0,0.0,0.0,0.0,0.0,7.266666666666667,90.0,2.3000000000000003,2.338657407407408,6.0,3.6666666666666665,0.3333333333333333,0.0,5.333333333333333,8.0,4.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.1555555555555557,0.9523132804895008,0.2032422750660548,5.666666666666667,5.333333333333333,9.333333333333334,1.6666666666666667,2.6666666666666665,25.666666666666668,6.333333333333333,8.666666666666666,0.0,0.0,0.0,6.747619047619048,1.0,0.3333333333333333,6.0,10.0,2.0,8.666666666666666,17.666666666666668,2.6666666666666665,35.666666666666664,21.0,9.333333333333334,3.0,0.6666666666666666,0.0,0.0,0.0,137.66666666666666,109.33333333333331,2.333333333333333,360.0,4.086111111111111,4.309713874901487,-0.2236027637903755,0.0,0.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,22.0,10.666666666666666,2.1620833333333334,4.0,2.0,3.0,0.6666666666666666,1.0,0.0,5.666666666666667,1.0,0.6666666666666666,4.666666666666667,1.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,47.333333333333336,36.66666666666666,2.0,162.33333333333334,0.7033333333333335,0.93558125434571,-0.2322479210123766,2.0,0.3333333333333333,8.333333333333334,11.666666666666666,3.0,8.666666666666666,13.333333333333334,9.333333333333334,4.0,0.0,0.0,0.0,0.0,0.0,202.66666666666663,160.66666666666666,373.0,7.406666666666666,6.175681555428871,1.230985111237796,4
Lorient,Rennes,2015_2016,]-22 to 34],"(-0.345, 0.395]","(0.464, 1.21]","(-0.812, -0.451]","(0.0412, 0.401]","(0.642, 0.774]","(0.428, 0.574]",0,2.6666666666666665,0.6666666666666666,9.666666666666666,10.333333333333334,1.3333333333333333,0.3333333333333333,13.333333333333334,5.666666666666667,13.666666666666666,4.0,1,2.4,3.1,3.2,1589.27893066,1584.56018066,4.71875,1.0,1.0,2.0,1.0,1.0,1.6666666666666667,6.666666666666667,5.666666666666667,0.0,0.0,0.0,4.414335087022699,0.0,0.0,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,6.9,90.0,1.6,2.338657407407408,4.666666666666667,3.333333333333333,1.0,1.0,6.333333333333333,11.0,3.6666666666666665,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.3866666666666667,0.9523132804895008,0.434353386177166,1.6666666666666667,5.333333333333333,10.666666666666666,1.6666666666666667,5.0,26.0,11.0,6.666666666666667,0.0,0.0,0.0,4.95,0.3333333333333333,0.0,4.666666666666667,2.333333333333333,0.0,5.333333333333333,8.333333333333334,1.0,24.33333333333333,15.0,5.666666666666667,2.333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,149.33333333333334,120.0,1.6666666666666667,309.6666666666667,3.7455555555555553,4.414335087022699,-0.6687795314671433,0.0,0.0,0.3333333333333333,3.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,19.666666666666668,14.666666666666666,2.338657407407408,6.666666666666667,3.6666666666666665,4.666666666666667,4.333333333333333,3.0,0.0,6.0,1.3333333333333333,1.3333333333333333,4.666666666666667,5.333333333333333,8.666666666666666,5.333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,105.66666666666669,87.66666666666667,2.333333333333333,248.0,1.607777777777778,0.9523132804895008,0.655464497288277,1.6666666666666667,1.6666666666666667,2.6666666666666665,12.333333333333334,3.0,3.6666666666666665,6.666666666666667,6.333333333333333,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,170.66666666666666,140.0,342.3333333333333,6.027222222222222,6.171340131480651,-0.1441179092584293,5
Montpellier,Bastia,2015_2016,]-22 to 34],"(-1.085, -0.345]","(-0.282, 0.464]","(-0.812, -0.451]","(-1.038, -0.679]","(-0.0151, 0.116]","(-0.303, -0.157]",1,1.6666666666666667,1.0,14.333333333333334,13.333333333333334,0.3333333333333333,0.0,6.0,2.0,10.666666666666666,2.333333333333333,1,1.95,3.3,4.2,1567.68908691,1556.71813965,10.970947260000004,1.0,2.0,1.0,1.0,1.0,3.333333333333333,8.333333333333334,9.0,0.0,0.0,0.0,4.530856164383562,0.3333333333333333,0.0,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,6.166666666666667,90.0,1.6833333333333331,2.2740740740740737,4.333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,4.333333333333333,11.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.7133333333333334,0.956318954248366,-0.2429856209150327,4.333333333333333,10.333333333333334,15.0,4.333333333333333,9.333333333333334,39.333333333333336,10.0,8.0,0.0,0.0,0.0,6.027777777777778,0.0,0.3333333333333333,9.666666666666666,1.3333333333333333,1.0,8.666666666666666,18.666666666666668,1.3333333333333333,29.0,17.0,5.333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,126.0,93.66666666666669,2.0,338.6666666666667,3.672222222222222,4.483299703813402,-0.81107748159118,0.0,0.3333333333333333,1.0,3.6666666666666665,2.333333333333333,0.3333333333333333,0.0,0.0,0.0,28.33333333333333,13.666666666666666,2.1564270152505447,3.0,1.3333333333333333,2.0,2.333333333333333,1.0,0.0,2.0,0.0,1.0,4.333333333333333,5.333333333333333,6.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,41.333333333333336,28.0,1.3333333333333333,171.33333333333334,0.9166666666666666,0.9292765300059416,-0.012609863339275,0.6666666666666666,0.6666666666666666,7.0,6.333333333333333,0.6666666666666666,8.666666666666666,4.0,3.6666666666666665,6.0,0.0,0.0,0.0,0.0,0.0,155.66666666666666,125.66666666666669,375.0,5.906111111111112,6.276774914089347,-0.3706638029782356,5
Ajaccio GFCO,Nice,2015_2016,]-190 to -134],"(1.135, 1.875]","(0.464, 1.21]","(0.27, 0.631]","(-0.319, 0.0412]","(0.379, 0.511]","(-0.157, -0.0109]",1,1.0,1.0,14.666666666666666,12.666666666666666,3.6666666666666665,2.0,9.666666666666666,6.333333333333333,9.333333333333334,2.6666666666666665,2,3.4,3.3,2.2,1450.12719727,1622.54309082,-172.4158935500002,0.0,2.0,2.0,1.0,1.0,2.333333333333333,8.666666666666666,9.333333333333334,0.0,0.0,0.0,4.414335087022699,0.0,0.0,0.0,6.0,0.3333333333333333,4.0,0.6666666666666666,0.0,0.0,0.0,7.266666666666667,90.0,3.75,2.338657407407408,4.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,6.333333333333333,18.33333333333333,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.8140000000000001,0.9523132804895008,-0.1383132804895007,4.666666666666667,2.6666666666666665,7.0,1.6666666666666667,3.0,14.333333333333334,2.333333333333333,4.0,0.0,0.0,0.3333333333333333,6.971666666666667,0.6666666666666666,0.3333333333333333,10.0,5.0,0.6666666666666666,8.666666666666666,18.666666666666668,3.0,42.0,25.0,9.333333333333334,3.0,0.3333333333333333,0.0,0.0,0.0,164.0,126.66666666666669,2.0,359.0,4.747500000000001,4.400589208379027,0.3469107916209737,0.0,0.0,1.3333333333333333,2.333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,26.33333333333333,9.333333333333334,1.99125,3.333333333333333,3.333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.0,4.333333333333333,1.0,0.6666666666666666,3.0,2.333333333333333,12.333333333333334,5.666666666666667,0.0,0.0,0.0,0.0,0.0,64.66666666666667,51.0,3.6666666666666665,154.0,1.346666666666667,0.9219384432560904,0.4247282234105764,2.333333333333333,0.3333333333333333,6.0,2.0,0.6666666666666666,7.333333333333333,6.0,4.666666666666667,3.333333333333333,0.0,0.0,0.0,0.0,0.0,243.0,213.0,374.6666666666667,8.174444444444445,6.373669529526929,1.8007749149175147,5
Bordeaux,Troyes,2015_2016,]90 to 146],"(-1.825, -1.085]","(1.21, 1.956]","(0.27, 0.631]","(1.121, 1.481]","(-0.41, -0.278]","(-0.157, -0.0109]",1,1.3333333333333333,1.0,14.333333333333334,14.666666666666666,0.3333333333333333,0.3333333333333333,13.333333333333334,2.6666666666666665,10.666666666666666,4.0,1,1.5,3.8,7.5,1615.82995605,1503.3815918,112.44836424999994,3.0,0.0,4.0,0.0,2.0,2.333333333333333,7.666666666666667,10.0,0.0,0.0,0.0,4.400589208379027,0.0,0.0,0.0,2.333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,6.7,90.0,1.5833333333333337,1.99125,4.333333333333333,2.6666666666666665,2.6666666666666665,0.0,6.666666666666667,14.0,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8222222222222224,0.9219384432560904,-0.099716221033868,3.6666666666666665,6.0,13.666666666666666,5.333333333333333,4.0,31.33333333333333,8.666666666666666,5.0,0.0,0.0,0.0,5.88,0.3333333333333333,0.3333333333333333,7.0,3.6666666666666665,0.0,6.0,15.0,1.3333333333333333,25.33333333333333,14.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,177.66666666666666,148.0,1.3333333333333333,358.3333333333333,4.954166666666667,4.400589208379027,0.5535774582876403,0.0,0.0,1.6666666666666667,2.6666666666666665,2.0,0.3333333333333333,0.0,0.0,0.0,27.666666666666668,14.333333333333334,1.99125,3.0,0.3333333333333333,2.333333333333333,1.3333333333333333,1.3333333333333333,0.0,2.0,0.3333333333333333,0.0,2.333333333333333,3.333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,29.0,20.666666666666668,3.6666666666666665,116.33333333333331,0.64,0.9219384432560904,-0.2819384432560902,2.0,1.3333333333333333,4.666666666666667,10.0,3.333333333333333,6.666666666666667,9.0,3.6666666666666665,10.333333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,211.0,164.66666666666666,425.3333333333333,5.233333333333333,6.373669529526929,-1.1403361961935958,6
Lille,Marseille,2015_2016,]-22 to 34],"(-0.345, 0.395]","(0.464, 1.21]","(-0.812, -0.451]","(-0.319, 0.0412]","(0.642, 0.774]","(-0.303, -0.157]",2,1.0,0.6666666666666666,18.33333333333333,12.666666666666666,0.6666666666666666,0.3333333333333333,11.666666666666666,5.0,13.0,6.333333333333333,1,2.6,3.1,2.9,1632.36352539,1640.08093262,-7.717407230000163,1.0,3.0,1.0,2.0,1.0,3.6666666666666665,6.0,10.333333333333334,0.0,0.0,0.0,4.325105676328503,0.0,0.0,0.0,3.333333333333333,0.0,2.0,0.6666666666666666,0.3333333333333333,0.0,0.0,7.300000000000001,90.0,2.283333333333333,2.4152777777777774,4.666666666666667,1.6666666666666667,2.6666666666666665,0.3333333333333333,8.666666666666666,16.0,4.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.7188888888888889,0.957471693417942,-0.2385828045290532,4.666666666666667,7.666666666666667,11.0,1.3333333333333333,7.333333333333333,26.666666666666668,8.0,1.3333333333333333,0.0,0.0,0.3333333333333333,7.064444444444445,0.3333333333333333,0.0,4.666666666666667,7.666666666666667,0.6666666666666666,10.666666666666666,11.333333333333334,3.333333333333333,36.333333333333336,18.0,6.333333333333333,2.6666666666666665,1.0,0.0,0.0,0.0,163.0,139.33333333333334,1.3333333333333333,358.6666666666667,3.8366666666666656,4.441626753689365,-0.6049600870226987,0.0,0.0,0.0,3.6666666666666665,2.6666666666666665,0.3333333333333333,0.0,0.0,0.0,34.666666666666664,25.0,2.350694444444444,6.333333333333333,3.333333333333333,3.333333333333333,2.0,3.0,0.0,6.0,1.3333333333333333,0.6666666666666666,7.666666666666667,0.6666666666666666,6.333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,70.0,61.66666666666666,1.6666666666666667,205.66666666666663,1.6466666666666672,0.9614773671768072,0.6851892994898594,1.3333333333333333,0.0,3.6666666666666665,14.0,2.333333333333333,7.333333333333333,8.0,3.333333333333333,3.333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,172.33333333333334,145.33333333333334,331.6666666666667,6.452738095238097,6.294874853702873,0.1578632415352221,6
Reims,Monaco,2015_2016,]-190 to -134],"(-1.825, -1.085]","(-1.774, -1.028]","(-0.812, -0.451]","(-1.038, -0.679]","(-0.278, -0.147]","(-0.0109, 0.135]",2,0.6666666666666666,0.0,9.666666666666666,12.666666666666666,2.333333333333333,1.0,11.666666666666666,5.666666666666667,16.333333333333332,4.0,2,3.0,3.1,2.5,1560.53100586,1723.90881348,-163.37780761999988,3.0,2.0,1.0,2.0,1.0,0.3333333333333333,5.0,4.333333333333333,0.0,0.0,0.0,4.400589208379027,0.0,0.0,0.0,3.6666666666666665,0.3333333333333333,2.0,0.3333333333333333,0.0,0.0,0.0,6.816666666666667,90.0,1.8833333333333333,1.99125,2.0,1.3333333333333333,1.0,1.6666666666666667,2.333333333333333,7.666666666666667,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9933333333333336,0.9219384432560904,0.0713948900772429,4.0,9.666666666666666,11.666666666666666,5.666666666666667,4.666666666666667,33.0,6.333333333333333,8.0,0.0,0.0,0.0,5.5321428571428575,0.6666666666666666,0.6666666666666666,7.0,5.0,0.6666666666666666,10.333333333333334,15.0,0.6666666666666666,37.0,17.333333333333332,6.666666666666667,1.3333333333333333,1.3333333333333333,0.0,0.0,0.3333333333333333,132.66666666666666,102.0,1.6666666666666667,352.6666666666667,3.8283333333333336,4.530856164383562,-0.7025228310502278,0.0,0.0,0.3333333333333333,4.333333333333333,3.6666666666666665,0.6666666666666666,0.3333333333333333,0.0,0.0,33.333333333333336,15.333333333333334,2.2740740740740737,3.6666666666666665,2.0,2.0,3.0,0.6666666666666666,0.0,4.333333333333333,1.0,0.6666666666666666,4.333333333333333,3.6666666666666665,3.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,44.0,34.0,1.6666666666666667,139.0,0.7911111111111112,0.956318954248366,-0.1652078431372549,2.6666666666666665,1.6666666666666667,10.666666666666666,10.0,2.333333333333333,9.666666666666666,6.666666666666667,9.0,5.666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,177.66666666666666,138.0,408.3333333333333,5.036666666666666,6.213716494845361,-1.1770498281786936,6
